id,text_raw,text_norm,label_silver,cs_ratio,label_gold
mix_arabizi_6967a0d2f551,kolchi ready? khassna n'finaliser le conférence,kolchi ready? khassna n'finaliser le conférence,MIX,0.3,MIX
fren_5249,Produit conforme à la description,produit conforme à la description,FR,0.0,FR
mix_arabizi_640d61771945,"bghit n'acheter un projet jdid, chhal le diplôme?","bghit n'acheter un projet jdid, chhal le diplôme?",MIX,0.3,MIX
mix_arabizi_2975b7e552ad,safi ana ghadi n'preparer les résidence dyal had le download,safi ana ghadi n'preparer les résidence dyal had le download,MIX,0.3,MIX
atlaset_93501,"ماشي كاملين الناس مزيانين فالرياضة. الشخص كيتعتبر موهوب ملي كيقدر يدير شي حاجة اللي بزاف ديال الناس ما يقدروش يديروها. الشخص اللي مزيان فالرياضة كيتعتبر موهوب.
الجواب هو موهوب",ماشي كاملين الناس مزيانين فالرياضه. الشخص كيتعتبر موهوب ملي كيقدر يدير شي حاجه اللي بزاف ديال الناس ما يقدروش يديروها. الشخص اللي مزيان فالرياضه كيتعتبر موهوب. الجواب هو موهوب,AR_DAR,0.0,AR_DAR
fren_2547,Le produit n'arrête pas de s'ouvrir,le produit n'arrête pas de s'ouvrir,FR,0.0,FR
TRAIN_6642,سامية عبو عندها سنين في البرلمان ، قدمتشي دوسي فساد ، صلحتشي حاجة ، تتحكم فيها المزاجية ، لا تصلحين لا للحكم ولا حتى للمعارضة . التيار الديمقراطي ليس ديمقراطي هو فقط حزب العائلة لا إعتبار للفاعلين فيه ، و ما يصور ويسوق هو محض خيال .,ساميه عبو عندها سنين في البرلمان ، قدمتشي دوسي فساد ، صلحتشي حاجه ، تتحكم فيها المزاجيه ، لا تصلحين لا للحكم ولا حتي للمعارضه . التيار الديمقراطي ليس ديمقراطي هو فقط حزب العائله لا اعتبار للفاعلين فيه ، و ما يصور ويسوق هو محض خيال .,AR_MSA,0.0,AR_DAR
fren_4240,Beaucoup moins cher que l'équivalent dans la marque pour un excellent résultat. N'est pas motorisé mais à ce prix.... Suis ravie de mon achat !,beaucoup moins cher que l'équivalent dans la marque pour un excellent résultat. n'est pas motorisé mais à ce prix.... suis ravie de mon achat !,FR,0.0,FR
mix_arabizi_f499f1fbec1b,ana bghit documents bach ndير had le database,ana bghit documents bach ndير had le database,MIX,0.3,MIX
TRAIN_15810,هه فلوق غير العادة زعما ؟ ! ! : D enjoy the vlog <3 URL,هه فلوق غير العاده زعما ؟ ! ! : d enjoy the vlog <3 url,MIX,0.3333333333333333,MIX
atlaset_48523,"هاهي ليست ديال الموارد لي كيتعلقو بالبرمجة لي خاص المبتدئ يستعملهم:

1. Codeacademy: هادي بلاتفورم تفاعلية على الإنترنت لي كتقدم كورسات مجانية فالكوداج بلغات مختلفة.
2. FreeCodeCamp: هادي منظمة غير ربحية لي فيها بلاتفورم تعليمية تفاعلية، مجتمع على الإنترنت، وگروبات محلية باش تساعد الناس يتعلمو الكوداج.
3. Khan Academy: هادي بلاتفورم تعليمية غير ربحية لي كتقدم كورسات مجانية فمواضيع مختلفة، بما فيهم البرمجة.
4. Coursera: هادي بلاتفورم تعليمية على الإنترنت لي كتقدم كورسات من أحسن الجامعات، بعضهم كيتعلقو بالبرمجة.
5. edX: هادي بلاتفورم تعليمية أخرى على الإنترنت لي كتقدم كورسات من أحسن الجامعات، بما فيهم كورسات فعلوم الكمبيوتر والبرمجة.
6. W3Schools: هادا موقع لي كيقدم تعليمات ومراجع فلغات تطوير الويب.
7. SoloLearn: هادا تطبيق موبايل لـ iOS و Android لي كيقدم دروس تفاعلية فلغات برمجة مختلفة.
8. The Odin Project: هادا منهج دراسي مفتوح المصدر على الإنترنت لي كيعلم تطوير الويب.
9. CodeFights: هادا موقع لي كيقدم ألعاب وتحديات برمجية باش تحسن مهاراتك بطريقة ممتعة وتفاعلية.
10. Code.org: هادي منظمة غير ربحية مخصصة لتوسيع الوصول لتعليم علوم الكمبيوتر، بما فيها أنشطة وتعليمات مختلفة للمبتدئين.",هاهي ليست ديال الموارد لي كيتعلقو بالبرمجه لي خاص المبتدئ يستعملهم: 1. codeacademy: هادي بلاتفورم تفاعليه علي الانترنت لي كتقدم كورسات مجانيه فالكوداج بلغات مختلفه. 2. freecodecamp: هادي منظمه غير ربحيه لي فيها بلاتفورم تعليميه تفاعليه، مجتمع علي الانترنت، وگروبات محليه باش تساعد الناس يتعلمو الكوداج. 3. khan academy: هادي بلاتفورم تعليميه غير ربحيه لي كتقدم كورسات مجانيه فمواضيع مختلفه، بما فيهم البرمجه. 4. coursera: هادي بلاتفورم تعليميه علي الانترنت لي كتقدم كورسات من احسن الجامعات، بعضهم كيتعلقو بالبرمجه. 5. edx: هادي بلاتفورم تعليميه اخري علي الانترنت لي كتقدم كورسات من احسن الجامعات، بما فيهم كورسات فعلوم الكمبيوتر والبرمجه. 6. wعschools: هادا موقع لي كيقدم تعليمات ومراجع فلغات تطوير الويب. 7. sololearn: هادا تطبيق موبايل ل ios و android لي كيقدم دروس تفاعليه فلغات برمجه مختلفه. 8. the odin project: هادا منهج دراسي مفتوح المصدر علي الانترنت لي كيعلم تطوير الويب. 9. codefights: هادا موقع لي كيقدم العاب وتحديات برمجيه باش تحسن مهاراتك بطريقه ممتعه وتفاعليه. 10. code.org: هادي منظمه غير ربحيه مخصصه لتوسيع الوصول لتعليم علوم الكمبيوتر، بما فيها انشطه وتعليمات مختلفه للمبتدئين.,AR_DAR,0.08620689655172414,AR_DAR
mix_arabizi_8a169d4d1257,kolchi ready? khassna n'finaliser le rapport,kolchi ready? khassna n'finaliser le rapport,MIX,0.3,MIX
atlaset_68355,ما عرفتش آش واقع فهاد البلاد، الله يكون فالعون.,ما عرفتش اش واقع فهاد البلاد، الله يكون فالعون.,AR_DAR,0.0,AR_DAR
mix_arabizi_26276ba4fdfa,"mazal ma dert l'formation, khassni refund aussi","mazal ma dert l'formation, khassni refund aussi",MIX,0.3,MIX
mix_arabizi_ca154c213824,"ana f'le documents daba, ghadi n'envoyer le certificat","ana f'le documents daba, ghadi n'envoyer le certificat",MIX,0.3,MIX
atlaset_2895,إلى كنتي خبير حقيقي فالذكاء الاصطناعي وبغيتي تكتب كتاب ناجح باش تلهم الناس يتقبلو العصر الجاي ديال الذكاء الاصطناعي. الجمهور المستهدف هوما المديرين التنفيذيين ديال شركات البيوتكنولوجي، عافاك اختار عنوان الكتاب المناسب، وصف الرسم ديال صفحة الغلاف، 10 فصول ديال الكتاب، 5 نقط أساسية لكل فصل، مخلوق خيالي لكل فصل، خلفية مناسبة لتحسين التأثير البصري، الخلاصات والرسم المناسب,الي كنتي خبير حقيقي فالذكاء الاصطناعي وبغيتي تكتب كتاب ناجح باش تلهم الناس يتقبلو العصر الجاي ديال الذكاء الاصطناعي. الجمهور المستهدف هوما المديرين التنفيذيين ديال شركات البيوتكنولوجي، عافاك اختار عنوان الكتاب المناسب، وصف الرسم ديال صفحه الغلاف، 10 فصول ديال الكتاب، 5 نقط اساسيه لكل فصل، مخلوق خيالي لكل فصل، خلفيه مناسبه لتحسين التاثير البصري، الخلاصات والرسم المناسب,AR_DAR,0.0,AR_DAR
atlaset_4816,,,AR_DAR,0.0,Blank sample
atlaset_7610,عندي صاحبي فجوقة ديال الموسيقى,عندي صاحبي فجوقه ديال الموسيقي,AR_DAR,0.0,AR_DAR
TRAIN_15137,هه اتوقع يلبس حفاضة,هه اتوقع يلبس حفاضه,AR_MSA,0.0,AR_MSA
mix_arabizi_e0ebe91c4c15,chhal dial le application bqaw? khassni nchouf le email,chhal dial le application bqaw? khassni nchouf le email,MIX,0.3,MIX
TRAIN_12568,خلاص نقاطع الليغا,خلاص نقاطع الليغا,AR_MSA,0.0,AR_MSA
fren_8486,"ils sont pile poil à la taille que je souhaitais, ils ont un joli rendu et une bonne prise en main.","ils sont pile poil à la taille que je souhaitais, ils ont un joli rendu et une bonne prise en main.",FR,0.0,FR
fren_4546,Weight and description accurate cannot tell difference between existing chips and the new ones.,weight and description accurate cannot tell difference between existing chips and the new ones.,EN,0.0,EN
atlaset_92052,ادعياء الرجولة,ادعياء الرجوله,AR_MSA,0.0,AR_MSA
fren_8567,Not worth it the data cable had to move it in a certain position to make it work i just returned it back.,not worth it the data cable had to move it in a certain position to make it work i just returned it back.,EN,0.0,EN
atlaset_74274,"ملي الطلبة كيستعملو LLMs باش يكتبو الامتحانات،
كيصعاب على الأساتذة يعرفو الحقيقة،
""واش هادشي كتبو آلة ولا بنادم؟""
كيتساءلو الأساتذة، بقلق كبير.

ما تخافش، راه لقاو طريقة جديدة،
باش يعرفو واش النص مصنوع بالآلة،
سميتها DetectGPT، اسم ذكي،
وهي أحسن من الطريقة القديمة.

كتستعمل لوغاريتمات الاحتمالات، بطريقة مميزة،
واضطرابات عشوائية ما يمكنش تفوتها،
ما كتحتاجش تدريب، راها جاهزة،
وهي أحسن من كل الطرق اللي عرفنا.

ما كتحتاجش مصنف منفصل،
ولا مجموعة بيانات ديال نصوص حقيقية ولا مزورة،
كتستعمل غير لوغاريتمات الاحتمالات،
ديال LLM، وما كتحتاجش شي حاجة أخرى.

ساهلة فالاستعمال، سريعة، ونظيفة،
وغادي تحميك من الأخبار الكاذبة،
دابا مع DetectGPT، ما غاديش تخاف،
تتهم شي طالب بالغلط، يا عزيزي!

وملي تستعمل DetectGPT، بابتسامة،
غادي تقدر تفرق بين المزور والحقيقي،
قول وداعا لأيام الشك،
ومرحبا بعالم فين الحقيقة كتبان.","ملي الطلبه كيستعملو llms باش يكتبو الامتحانات، كيصعاب علي الاساتذه يعرفو الحقيقه، ""واش هادشي كتبو اله ولا بنادم؟"" كيتساءلو الاساتذه، بقلق كبير. ما تخافش، راه لقاو طريقه جديده، باش يعرفو واش النص مصنوع بالاله، سميتها detectgpt، اسم ذكي، وهي احسن من الطريقه القديمه. كتستعمل لوغاريتمات الاحتمالات، بطريقه مميزه، واضطرابات عشوائيه ما يمكنش تفوتها، ما كتحتاجش تدريب، راها جاهزه، وهي احسن من كل الطرق اللي عرفنا. ما كتحتاجش مصنف منفصل، ولا مجموعه بيانات ديال نصوص حقيقيه ولا مزوره، كتستعمل غير لوغاريتمات الاحتمالات، ديال llm، وما كتحتاجش شي حاجه اخري. ساهله فالاستعمال، سريعه، ونظيفه، وغادي تحميك من الاخبار الكاذبه، دابا مع detectgpt، ما غاديش تخاف، تتهم شي طالب بالغلط، يا عزيزي! وملي تستعمل detectgpt، بابتسامه، غادي تقدر تفرق بين المزور والحقيقي، قول وداعا لايام الشك، ومرحبا بعالم فين الحقيقه كتبان.",AR_DAR,0.0390625,AR_DAR
TRAIN_12793,ايه دا ف ايه والله انا خفت URL …,ايه دا ف ايه والله انا خفت url …,AR_DAR,0.1111111111111111,AR_DAR
atlaset_42862,كتب قصة ولا شعر فين تستعمل شي حاجة باش تلمح للموت، بلا ما تگول لينا شنو هي.,كتب قصه ولا شعر فين تستعمل شي حاجه باش تلمح للموت، بلا ما تگول لينا شنو هي.,AR_DAR,0.0,AR_DAR
fren_1773,These trays are very flimsy. I have to use 2 trays to hold an average chicken. I will not purchase this item again. I hate giving a negative review but I really hate wasting money.,these trays are very flimsy. i have to use 2 trays to hold an average chicken. i will not purchase this item again. i hate giving a negative review but i really hate wasting money.,EN,0.0,EN
mix_aug_37e19f3f9cd4,"the meeting فسر بسهوله علاش الجمله b هي الجواب الصحيح ل: من بين هاد الجملتين، شنو هي لي ضد المنطق؟ الخيارات: - الجمله a: ""شي حاجه ممكن تدير من بعد ما تاكل هي التكريع"" - الجمله b: ""شي حاجه ممكن تدير من بعد ما تاكل هي الطيران فالهوا"" . التفسير:","the meeting فسر بسهوله علاش الجمله b هي الجواب الصحيح ل: من بين هاد الجملتين، شنو هي لي ضد المنطق؟ الخيارات: - الجمله a: ""شي حاجه ممكن تدير من بعد ما تاكل هي التكريع"" - الجمله b: ""شي حاجه ممكن تدير من بعد ما تاكل هي الطيران فالهوا"" . التفسير:",MIX,0.1,MIX
atlaset_46895,كود سبور: ظهر اللاعب الإسباني صاحب الأصول المغربية منير الحدادي في تدريبات فريق برشلونة التي خاضها أمس السبت. هذا واختتم الفريق استعدادته لمباراة، اليوم الأحد، أمام فريق رايو فايكانو ضمن مباريات الجولة ال 26 من الليغا. وكان المدرب الإسباني لويس إنريكي المدير الفني لفريق برشلونة أعاد اللاعب في وقت سابق للفريق الثاني بعدما قدم مستويات مستويات متذبذبة مع الفريق الأول.,كود سبور: ظهر اللاعب الاسباني صاحب الاصول المغربيه منير الحدادي في تدريبات فريق برشلونه التي خاضها امس السبت. هذا واختتم الفريق استعدادته لمباراه، اليوم الاحد، امام فريق رايو فايكانو ضمن مباريات الجوله ال 26 من الليغا. وكان المدرب الاسباني لويس انريكي المدير الفني لفريق برشلونه اعاد اللاعب في وقت سابق للفريق الثاني بعدما قدم مستويات مستويات متذبذبه مع الفريق الاول.,AR_MSA,0.0,AR_MSA
atlaset_3834,"|مقالة ناقصينها تصاور. هاد لمقالة ناقصينها تصاور، حاول تزيد تصاور ماعليهاش كوپيرايت ف/من كومنز. باش تعرف كيفاش تزيد تصويرة ف مقال، شوف دّوزان.|
| مقالة ؤلا فقرة ناقصينها عيون لكلام.|
لمعلومات لّي ف هاد لمقالة ؤلا هاد لفقرة ناقصين ف توتيق، خاصّ يتزادو فيها عيون لكلام باش تكون موتوقة. شوف هنا كيفاش تزيد لعيون.
فيدجي
|
|
Republic of Fiji (en)
|نشيد||الله يحفظ فيدجي
|
|لعاصيمة||سوڤا|
|الساكينة|
|شحال دالسكان||905,502 (2017)|
|اللوغات الرسمية||نڭليزية |
لفيدجية
لهندية د فيدجي
لهندوستانية
|متوسط ديال لعمر||70.269 (2016)|
|لجغرافيا|
|لميساحة||18,274 كم²|
|لقمة لعالية||جبل طومانيڤي (1,324 م)|
|لبلاصة الطايحة||لمحيط لمهدّن (0 م)|
|لإدارة|
|رئيس فيجي||جورج كونروط|
|رئيس لوزارا د فيدجي||فرانك باينيماراما|
|لبرلمان||لبرلمان د فيدجي|
|لقتيصاد|
|لبيطالة (شوماج)||8 % (2014)|
|مؤشر التنمية لبشرية||0.741 (2017)|
|لفلوس||الدولار د فيدجي|
|معلومات خرا|
|توقيت ديال لبلاد||ڭرينيتش + 12|
Pacific/Fiji
|رمز لبلاد||FJ|
|رمز لانترنيت||.fj|
|رمز التيليفون||+679|
|نماري د ليرجونس||000، 911 و 919|
|جيهة د صوڭان||ليسر|
|السيت الرسمي||fiji.gov.fj…|
فيدجي (ب لفيدجية: Viti - ب لهندية د فيدجي: फ़िजी) هي بلاد ديال 330 جزيرة (منها 110 مسكونين) جات ف لجنوب د لمحيط لهادي، و بعيدة ب 2000 كيلوميطر من الشمال الشرقي د نيوزيلاندا. أقرب لبلايص ليها هوما ڤانواتو ف لغرب و كاليدونيا الجديدة (تابعة لفرانسا) ف لجنوب لغربي و نيوزيلاندا ف لجنوب الشرقي، و طونݣا ف الشرق، و واليس و فوتونا (تابعين لفرانسا) و صاموا ف الشمال الشرقي، و توڤالو ف الشمال.
أول علاقة ديال فيدجي مع لأوروپيين كانت ملّي دخلوها مستكشفين هولانديين ف لقرن 17، و موراها دخلو ليها بريطانيين، حتا ستعمراتها بريطانيا ف 1874، و بقات مستعمرة تال 1970. من مورا بزاف د لينقيلابات، ولاّت فيدجي جمهورية ف 1987، و تاتسمّا رسميا من ديك الساعة لجمهورية د لجزر د فيدجي.
تيسكنو ف فيدجي تقريبا 900 ألف واحد و لعاصمة ديالها هي سوڤا. لبلاد عندها تلاتة د اللغات الرسمية هي لفيدجية و لينݣليزية و لهندية د فيجي، و لفلوس اللي كاتخدّم هي الدولار د فيدجي. لقتيصاد ديال فيدجي تيتعتابر طالع مقارنة مع لجزر لاخرا د لمحيط لهادي، و تيرتاكز على السياحة و على الصدرات د السكّار.
|تقدر تزيد شوف بزاف د صور و معلومات ديال Fiji ف ويكيميديا كومنز.|","|مقاله ناقصينها تصاور. هاد لمقاله ناقصينها تصاور، حاول تزيد تصاور ماعليهاش كوپيرايت ف/من كومنز. باش تعرف كيفاش تزيد تصويره ف مقال، شوف دوزان.| | مقاله ؤلا فقره ناقصينها عيون لكلام.| لمعلومات لي ف هاد لمقاله ؤلا هاد لفقره ناقصين ف توتيق، خاص يتزادو فيها عيون لكلام باش تكون موتوقه. شوف هنا كيفاش تزيد لعيون. فيدجي | | republic of fiji (en) |نشيد||الله يحفظ فيدجي | |لعاصيمه||سوڤا| |الساكينه| |شحال دالسكان||905,502 (2017)| |اللوغات الرسميه||نڭليزيه | لفيدجيه لهنديه د فيدجي لهندوستانيه |متوسط ديال لعمر||70.269 (2016)| |لجغرافيا| |لميساحه||18,274 كم²| |لقمه لعاليه||جبل طومانيڤي (1,324 م)| |لبلاصه الطايحه||لمحيط لمهدن (0 م)| |لاداره| |رئيس فيجي||جورج كونروط| |رئيس لوزارا د فيدجي||فرانك باينيماراما| |لبرلمان||لبرلمان د فيدجي| |لقتيصاد| |لبيطاله (شوماج)||8 % (2014)| |مؤشر التنميه لبشريه||0.741 (2017)| |لفلوس||الدولار د فيدجي| |معلومات خرا| |توقيت ديال لبلاد||ڭرينيتش + 12| pacific/fiji |رمز لبلاد||fj| |رمز لانترنيت||.fj| |رمز التيليفون||+679| |نماري د ليرجونس||000، 911 و 919| |جيهه د صوڭان||ليسر| |السيت الرسمي||fiji.gov.fj…| فيدجي (ب لفيدجيه: viti - ب لهنديه د فيدجي: फ़िजी) هي بلاد ديال 330 جزيره (منها 110 مسكونين) جات ف لجنوب د لمحيط لهادي، و بعيده ب 2000 كيلوميطر من الشمال الشرقي د نيوزيلاندا. اقرب لبلايص ليها هوما ڤانواتو ف لغرب و كاليدونيا الجديده (تابعه لفرانسا) ف لجنوب لغربي و نيوزيلاندا ف لجنوب الشرقي، و طونݣا ف الشرق، و واليس و فوتونا (تابعين لفرانسا) و صاموا ف الشمال الشرقي، و توڤالو ف الشمال. اول علاقه ديال فيدجي مع لاوروپيين كانت ملي دخلوها مستكشفين هولانديين ف لقرن 17، و موراها دخلو ليها بريطانيين، حتا ستعمراتها بريطانيا ف 1874، و بقات مستعمره تال 1970. من مورا بزاف د لينقيلابات، ولات فيدجي جمهوريه ف 1987، و تاتسما رسميا من ديك الساعه لجمهوريه د لجزر د فيدجي. تيسكنو ف فيدجي تقريبا 900 الف واحد و لعاصمه ديالها هي سوڤا. لبلاد عندها تلاته د اللغات الرسميه هي لفيدجيه و لينݣليزيه و لهنديه د فيجي، و لفلوس اللي كاتخدم هي الدولار د فيدجي. لقتيصاد ديال فيدجي تيتعتابر طالع مقارنه مع لجزر لاخرا د لمحيط لهادي، و تيرتاكز علي السياحه و علي الصدرات د السكار. |تقدر تزيد شوف بزاف د صور و معلومات ديال fiji ف ويكيميديا كومنز.|",AR_DAR,0.029850746268656716,AR_DAR
fren_3993,"Un peu d'ironie et d'humour sur le super statut privilégié des parents, pour les enfants qui doutent du bien fondé de l'amour de leurs parents.","un peu d'ironie et d'humour sur le super statut privilégié des parents, pour les enfants qui doutent du bien fondé de l'amour de leurs parents.",FR,0.0,FR
atlaset_4498,معاهدة الدفاع الجماعي,معاهده الدفاع الجماعي,AR_MSA,0.0,AR_MSA
TRAIN_10214,احسن من رويس الزجاجي,احسن من رويس الزجاجي,AR_MSA,0.0,AR_MSA
fren_863,"Pas mal , fait le taf pour moins de 10€, je l'ai reçu ce matin et testé sur mon ordinateur, marche super bien le transfert est rapide mais cela dépend beaucoup de vitesse de la garde SD ou MicroSD utilisée. Par contre je voulais le tester sur un OnePlus 3 mais malheureusement je n'ai pas réussi a le faire fonctionner.","pas mal , fait le taf pour moins de 10€, je l'ai reçu ce matin et testé sur mon ordinateur, marche super bien le transfert est rapide mais cela dépend beaucoup de vitesse de la garde sd ou microsd utilisée. par contre je voulais le tester sur un oneplus 3 mais malheureusement je n'ai pas réussi a le faire fonctionner.",FR,0.0,FR
atlaset_96227,فين هي السكرية؟,فين هي السكريه؟,AR_DAR,0.0,AR_DAR
TRAIN_2207,ياربي لك الحمد اجل ، كله خرطي اجل,ياربي لك الحمد اجل ، كله خرطي اجل,AR_MSA,0.0,AR_MSA
fren_4644,It was broken when it arrived,it was broken when it arrived,EN,0.0,EN
atlaset_25193,"كود سبور//
تأهل المنتخب الوطني المغربي إلى ربع نهائي كأس العالم قطر 2022، لأول مرة فالتاريخ ديالو من بعدما ربح منتخب إسبانيا فثمن نهائي البطولة اليوم الثلاثاء فتيران المدينة التعليمية بضربات الترجيح.
وسالا الشوط الأول والثاني من الوقت الأصلي ديال الماتش ما بين المنتخبين المغربي والإسباني بالتعادل السلبي زيرو لزيرو، وكان الاستحواذ فيه للإسبان اما المنتخب المغربي رجع للخلف وسد المساحات، ولكن من ناحية فرص التسجيل ديال المنتخبين فكانت متكافئة الخطورة، الفرق كان اللياقة البدنية اللي نقصات عند المغاربة بزاف مقارنة مع الإسبانيين بالرغم من التغييرات اللي دار وليد الركراكي ولكن هادشي راجع لكون المنتخب المغربي كان يجري ورا الكرة عكس المنتخب الإسباني اللي كانت فأرجل اللعابا ديالو الماتش كامل.
وبداو الشوطين الإضافيين ما بين المغرب وإسبانيا وكان الضغط مرة أخرى من جانب الإسبان، وليكونتر أتاك ديال المغاربة كانت خطيرة، وخصوصا من طرف وليد شديرة اللي ما عرفش ينهي الكرة فالشبكة وكثر من مرة ضيعها قدام مرمى إسبانيا وببشاعة، وبقات النتيجة كيفما هي زيرو لزيرو، ومشاو المنتخبين لضربات الترجيح اللي تألق فيها لكول المغربي ياسين بونو، سالات بفوز المنتخب المغربي بنتيجة 3 لزيرو وتأهل لربع نهائي كأس العالم لأول مرة فتاريخو.",كود سبور// تاهل المنتخب الوطني المغربي الي ربع نهائي كاس العالم قطر 2022، لاول مره فالتاريخ ديالو من بعدما ربح منتخب اسبانيا فثمن نهائي البطوله اليوم الثلاثاء فتيران المدينه التعليميه بضربات الترجيح. وسالا الشوط الاول والثاني من الوقت الاصلي ديال الماتش ما بين المنتخبين المغربي والاسباني بالتعادل السلبي زيرو لزيرو، وكان الاستحواذ فيه للاسبان اما المنتخب المغربي رجع للخلف وسد المساحات، ولكن من ناحيه فرص التسجيل ديال المنتخبين فكانت متكافئه الخطوره، الفرق كان اللياقه البدنيه اللي نقصات عند المغاربه بزاف مقارنه مع الاسبانيين بالرغم من التغييرات اللي دار وليد الركراكي ولكن هادشي راجع لكون المنتخب المغربي كان يجري ورا الكره عكس المنتخب الاسباني اللي كانت فارجل اللعابا ديالو الماتش كامل. وبداو الشوطين الاضافيين ما بين المغرب واسبانيا وكان الضغط مره اخري من جانب الاسبان، وليكونتر اتاك ديال المغاربه كانت خطيره، وخصوصا من طرف وليد شديره اللي ما عرفش ينهي الكره فالشبكه وكثر من مره ضيعها قدام مرمي اسبانيا وببشاعه، وبقات النتيجه كيفما هي زيرو لزيرو، ومشاو المنتخبين لضربات الترجيح اللي تالق فيها لكول المغربي ياسين بونو، سالات بفوز المنتخب المغربي بنتيجه 3 لزيرو وتاهل لربع نهائي كاس العالم لاول مره فتاريخو.,AR_DAR,0.0,AR_DAR
atlaset_85739,<واش كتستعملي شي واقي شمسي قبل ما تخرجي؟,<واش كتستعملي شي واقي شمسي قبل ما تخرجي؟,AR_DAR,0.0,AR_DAR
atlaset_16110,واش نقدر ناخد وصفة ديال هاد المروزية؟,واش نقدر ناخد وصفه ديال هاد المروزيه؟,AR_DAR,0.0,AR_DAR
fren_163,"Cet article est efficace pour assurer la sécurité des cyclistes et notamment en cette saison ou la nuit tombe vite. Facile d'utilisation, il correspond à la description qui en est faite.","cet article est efficace pour assurer la sécurité des cyclistes et notamment en cette saison ou la nuit tombe vite. facile d'utilisation, il correspond à la description qui en est faite.",FR,0.0,FR
mix_aug_611a1493a207,la résidence شكلك حق مشاريع,la résidence شكلك حق مشاريع,MIX,0.4,MIX
mix_arabizi_354e5dd6fade,"ila bghiti n'planifier le backup, khassek t'preparer les contrat","ila bghiti n'planifier le backup, khassek t'preparer les contrat",MIX,0.3,MIX
atlaset_28688,"الباب والولد إما كيتفرجو على الروديو ولا على الدانس.. الجواب هو: لا.
----",الباب والولد اما كيتفرجو علي الروديو ولا علي الدانس.. الجواب هو: لا. ----,AR_DAR,0.0,AR_DAR
atlaset_47744,"وزارة الصحة عندها شي قرارات مامفهوماش، مستشفى ميداني فبني ملال هادي مدة باش تصايب لمرضى كورونا، وطاقتو الاستيعابية كتوصل لمائة سرير، واخا الرقم ضعيف بالنسبة لجهة بني ملال، ولكن اللهم لعمش ولا لعمى. هاد المستشفى دارتو الوزارة وخلاتو مسدود، وماتفتحش حتى ناضت عليه القربالة وناض البرلماني هشام الصابري كيساءل وزير الصحة، ولكن ملي تفتح بقى بحال يلا مسدود. مصادر من بني ملال قالت ل”كود”، أن المستشفى كيعاني من شبه غياب للأطقم الطبية، وأنه مافيهش مراحيض داخلية، وخاص مريض كورونا يخرج برا المستشفى الميداني عاد باش يقضي حاجتو. هادشي خلا أهالي المرضى بكورونا يتجمعوا وينوضوا يغوتوا، ليتدخل الأمن ويفضهم بالقوة. الصابري لي بين على الغضب ديالو فتدوينة فالفايسبوك من هادشي، قال ل”كود”، أن الأمر غير مقبول باش يتفتح مستشفى ميداني ومافيهش أبسط شروط صون كرامة المرضى، لي هي طواليطات قراب، وفوق هادشي طلبنا دعم الأطقم الطبية، بعدما تصابو 15 بالمائة من الفرق الطبية فالجهة بكورونا، ولكن الاستجابة الوحيدة لي كانت من الوزارة هي أنها فتحات المستشفى الميداني. الصابري وعد على حسابه الفايسبوكي انه غادي يخدم على هاد الموضوع، معتبرا أن ما يقع تآمر مع المصحات الخاصة لاستنزاف جيوب المواطنين."" ""كيفاش وزارة الصحة فتحات المستشفى الميداني ديال بني ملال وخلاتو بلا أطباء وفحالة مافيها مايتشاف","وزاره الصحه عندها شي قرارات مامفهوماش، مستشفي ميداني فبني ملال هادي مده باش تصايب لمرضي كورونا، وطاقتو الاستيعابيه كتوصل لمائه سرير، واخا الرقم ضعيف بالنسبه لجهه بني ملال، ولكن اللهم لعمش ولا لعمي. هاد المستشفي دارتو الوزاره وخلاتو مسدود، وماتفتحش حتي ناضت عليه القرباله وناض البرلماني هشام الصابري كيساءل وزير الصحه، ولكن ملي تفتح بقي بحال يلا مسدود. مصادر من بني ملال قالت ل”كود”، ان المستشفي كيعاني من شبه غياب للاطقم الطبيه، وانه مافيهش مراحيض داخليه، وخاص مريض كورونا يخرج برا المستشفي الميداني عاد باش يقضي حاجتو. هادشي خلا اهالي المرضي بكورونا يتجمعوا وينوضوا يغوتوا، ليتدخل الامن ويفضهم بالقوه. الصابري لي بين علي الغضب ديالو فتدوينه فالفايسبوك من هادشي، قال ل”كود”، ان الامر غير مقبول باش يتفتح مستشفي ميداني ومافيهش ابسط شروط صون كرامه المرضي، لي هي طواليطات قراب، وفوق هادشي طلبنا دعم الاطقم الطبيه، بعدما تصابو 15 بالمائه من الفرق الطبيه فالجهه بكورونا، ولكن الاستجابه الوحيده لي كانت من الوزاره هي انها فتحات المستشفي الميداني. الصابري وعد علي حسابه الفايسبوكي انه غادي يخدم علي هاد الموضوع، معتبرا ان ما يقع تامر مع المصحات الخاصه لاستنزاف جيوب المواطنين."" ""كيفاش وزاره الصحه فتحات المستشفي الميداني ديال بني ملال وخلاتو بلا اطباء وفحاله مافيها مايتشاف",AR_DAR,0.0,AR_DAR
mix_aug_d68aeb78938e,the phone الحمدلله خدام و لاباس عليا.,the phone الحمدلله خدام و لاباس عليا.,MIX,0.2857142857142857,MIX
atlaset_11972,شنو بالنسبة لريد هات لينوكس؟,شنو بالنسبه لريد هات لينوكس؟,AR_DAR,0.0,AR_DAR
